unit_id,blood_type,collected_at,expires_at,status,hospital_request_id,handed_over_at,disposed_at,created_at
1335,O-,2020-01-19 22:41:00,2020-03-01 22:41:00,available,,,,2020-01-19 22:41:00
1336,AB+,2020-06-05 03:46:00,2020-07-17 03:46:00,handed_over,5533.0,2020-06-10 03:46:00,,2020-06-05 02:46:00
1337,A+,2025-01-19 21:02:00,2025-03-02 21:02:00,handed_over,4271.0,2025-01-25 21:02:00,,2025-01-19 21:02:00
1338,AB+,2023-12-04 02:46:00,2024-01-15 02:46:00,available,,,,2023-12-04 02:46:00
1339,A+,2016-02-07 00:13:00,2016-03-20 00:13:00,handed_over,3874.0,2016-02-10 00:13:00,,2016-02-06 23:13:00
1340,A+,2021-05-21 00:52:00,2021-07-02 00:52:00,disposed,,,2021-06-29 00:52:00,2021-05-20 23:52:00
1341,A-,2016-08-28 07:49:00,2016-10-09 07:49:00,handed_over,7028.0,2016-08-31 07:49:00,,2016-08-28 07:49:00
1342,B+,2021-06-22 05:09:00,2021-08-03 05:09:00,available,,,,2021-06-22 03:09:00
1343,O+,2022-06-03 04:25:00,2022-07-15 04:25:00,disposed,,,2022-07-11 04:25:00,2022-06-03 03:25:00
1344,AB-,2023-08-11 11:19:00,2023-09-22 11:19:00,available,,,,2023-08-11 09:19:00
1345,O+,2021-09-27 13:45:00,2021-11-08 13:45:00,handed_over,4561.0,2021-10-02 13:45:00,,2021-09-27 13:45:00
1346,B+,2025-03-10 11:51:00,2025-04-21 11:51:00,available,,,,2025-03-10 11:51:00
1347,B+,2016-03-22 11:01:00,2016-05-03 11:01:00,disposed,,,2016-05-01 11:01:00,2016-03-22 10:01:00
1348,B+,2024-03-21 16:09:00,2024-05-02 16:09:00,available,,,,2024-03-21 15:09:00
1349,O-,2020-12-14 21:18:00,2021-01-25 21:18:00,available,,,,2020-12-14 19:18:00
1350,A+,2021-10-06 20:00:00,2021-11-17 20:00:00,disposed,,,2021-11-17 20:00:00,2021-10-06 20:00:00
1351,O+,2022-03-13 03:24:00,2022-04-24 03:24:00,handed_over,9052.0,2022-03-20 03:24:00,,2022-03-13 02:24:00
1352,B-,2025-09-25 01:18:00,2025-11-06 01:18:00,handed_over,1997.0,2025-09-29 01:18:00,,2025-09-25 00:18:00
1353,B+,2021-01-18 11:09:00,2021-03-01 11:09:00,available,,,,2021-01-18 10:09:00
1354,AB-,2016-04-04 12:21:00,2016-05-16 12:21:00,handed_over,1829.0,2016-04-10 12:21:00,,2016-04-04 10:21:00
1355,B+,2018-11-12 19:22:00,2018-12-24 19:22:00,disposed,,,2018-12-21 19:22:00,2018-11-12 19:22:00
1356,O+,2017-02-02 02:22:00,2017-03-16 02:22:00,handed_over,8383.0,2017-02-07 02:22:00,,2017-02-02 01:22:00
1357,O+,2022-01-04 12:39:00,2022-02-15 12:39:00,disposed,,,2022-02-11 12:39:00,2022-01-04 11:39:00
1358,B+,2024-09-27 06:55:00,2024-11-08 06:55:00,disposed,,,2024-11-04 06:55:00,2024-09-27 05:55:00
1359,A-,2017-03-31 17:40:00,2017-05-12 17:40:00,handed_over,3930.0,2017-04-02 17:40:00,,2017-03-31 17:40:00
1360,B-,2017-12-10 03:14:00,2018-01-21 03:14:00,available,,,,2017-12-10 01:14:00
1361,O+,2021-09-15 04:38:00,2021-10-27 04:38:00,available,,,,2021-09-15 02:38:00
1362,A+,2016-09-10 08:06:00,2016-10-22 08:06:00,available,,,,2016-09-10 08:06:00
1363,AB+,2019-08-13 19:09:00,2019-09-24 19:09:00,handed_over,9261.0,2019-08-14 19:09:00,,2019-08-13 17:09:00
1364,AB+,2022-10-29 03:37:00,2022-12-10 03:37:00,disposed,,,2022-12-10 03:37:00,2022-10-29 01:37:00
1365,O+,2025-11-16 13:40:00,2025-12-28 13:40:00,handed_over,2275.0,2025-11-22 13:40:00,,2025-11-16 12:40:00
1366,A+,2022-02-18 16:44:00,2022-04-01 16:44:00,disposed,,,2022-03-28 16:44:00,2022-02-18 14:44:00
1367,AB-,2023-10-10 06:08:00,2023-11-21 06:08:00,disposed,,,2023-11-17 06:08:00,2023-10-10 05:08:00
1368,O+,2016-12-28 02:57:00,2017-02-08 02:57:00,disposed,,,2017-02-06 02:57:00,2016-12-28 00:57:00
1369,A+,2025-05-05 02:14:00,2025-06-16 02:14:00,disposed,,,2025-06-14 02:14:00,2025-05-05 01:14:00
1370,A+,2016-03-25 09:32:00,2016-05-06 09:32:00,handed_over,7793.0,2016-03-30 09:32:00,,2016-03-25 09:32:00
1371,O-,2025-12-21 19:05:00,2026-02-01 19:05:00,disposed,,,2026-01-28 19:05:00,2025-12-21 19:05:00
1372,A+,2021-04-05 22:39:00,2021-05-17 22:39:00,handed_over,5845.0,2021-04-14 22:39:00,,2021-04-05 20:39:00
1373,O+,2018-05-14 03:58:00,2018-06-25 03:58:00,handed_over,1096.0,2018-05-21 03:58:00,,2018-05-14 02:58:00
1374,B+,2022-06-29 04:59:00,2022-08-10 04:59:00,handed_over,1100.0,2022-06-30 04:59:00,,2022-06-29 04:59:00
1375,A+,2025-03-22 22:44:00,2025-05-03 22:44:00,handed_over,4603.0,2025-03-28 22:44:00,,2025-03-22 22:44:00
1376,O+,2024-04-13 16:24:00,2024-05-25 16:24:00,available,,,,2024-04-13 14:24:00
1377,B+,2019-06-23 14:33:00,2019-08-04 14:33:00,handed_over,6151.0,2019-06-30 14:33:00,,2019-06-23 13:33:00
1378,B+,2025-08-04 19:53:00,2025-09-15 19:53:00,available,,,,2025-08-04 18:53:00
1379,B+,2021-09-15 21:50:00,2021-10-27 21:50:00,available,,,,2021-09-15 21:50:00
1380,B-,2025-06-22 01:38:00,2025-08-03 01:38:00,handed_over,9546.0,2025-06-25 01:38:00,,2025-06-21 23:38:00
1381,A+,2020-05-21 16:23:00,2020-07-02 16:23:00,disposed,,,2020-07-01 16:23:00,2020-05-21 16:23:00
1382,B+,2024-10-28 02:44:00,2024-12-09 02:44:00,handed_over,8898.0,2024-11-06 02:44:00,,2024-10-28 02:44:00
1383,O-,2024-12-14 23:02:00,2025-01-25 23:02:00,available,,,,2024-12-14 21:02:00
1384,A-,2019-01-07 17:28:00,2019-02-18 17:28:00,disposed,,,2019-02-18 17:28:00,2019-01-07 15:28:00
1385,AB+,2018-04-21 22:38:00,2018-06-02 22:38:00,disposed,,,2018-06-01 22:38:00,2018-04-21 20:38:00
1386,B+,2022-09-06 04:51:00,2022-10-18 04:51:00,disposed,,,2022-10-17 04:51:00,2022-09-06 03:51:00
1387,O+,2019-06-09 13:03:00,2019-07-21 13:03:00,handed_over,4597.0,2019-06-11 13:03:00,,2019-06-09 11:03:00
1388,A+,2022-02-17 19:27:00,2022-03-31 19:27:00,available,,,,2022-02-17 17:27:00
1389,O-,2016-09-26 11:33:00,2016-11-07 11:33:00,available,,,,2016-09-26 11:33:00
1390,B+,2021-10-25 00:51:00,2021-12-06 00:51:00,handed_over,2241.0,2021-10-26 00:51:00,,2021-10-24 22:51:00
1391,A+,2024-11-12 08:27:00,2024-12-24 08:27:00,available,,,,2024-11-12 06:27:00
1392,A+,2022-04-16 16:52:00,2022-05-28 16:52:00,available,,,,2022-04-16 16:52:00
1393,A+,2018-09-09 12:54:00,2018-10-21 12:54:00,disposed,,,2018-10-17 12:54:00,2018-09-09 11:54:00
1394,B+,2020-03-25 15:05:00,2020-05-06 15:05:00,handed_over,4945.0,2020-04-03 15:05:00,,2020-03-25 13:05:00
1395,B+,2025-08-04 10:57:00,2025-09-15 10:57:00,available,,,,2025-08-04 10:57:00
1396,O+,2021-12-03 02:27:00,2022-01-14 02:27:00,available,,,,2021-12-03 01:27:00
1397,B+,2019-06-30 08:14:00,2019-08-11 08:14:00,available,,,,2019-06-30 07:14:00
1398,A+,2022-06-21 12:41:00,2022-08-02 12:41:00,available,,,,2022-06-21 10:41:00
1399,AB+,2017-01-06 23:44:00,2017-02-17 23:44:00,handed_over,7824.0,2017-01-13 23:44:00,,2017-01-06 22:44:00
1400,AB-,2024-04-12 06:27:00,2024-05-24 06:27:00,available,,,,2024-04-12 04:27:00
1401,A+,2023-04-15 12:59:00,2023-05-27 12:59:00,disposed,,,2023-05-27 12:59:00,2023-04-15 11:59:00
1402,A+,2017-04-09 14:35:00,2017-05-21 14:35:00,disposed,,,2017-05-20 14:35:00,2017-04-09 13:35:00
1403,A+,2016-08-07 14:45:00,2016-09-18 14:45:00,handed_over,4824.0,2016-08-08 14:45:00,,2016-08-07 13:45:00
1404,O+,2016-04-26 10:55:00,2016-06-07 10:55:00,handed_over,1195.0,2016-04-30 10:55:00,,2016-04-26 08:55:00
1405,AB+,2019-10-06 03:34:00,2019-11-17 03:34:00,available,,,,2019-10-06 02:34:00
1406,B+,2025-01-10 19:26:00,2025-02-21 19:26:00,handed_over,8449.0,2025-01-13 19:26:00,,2025-01-10 19:26:00
1407,O+,2016-08-09 12:19:00,2016-09-20 12:19:00,handed_over,2559.0,2016-08-16 12:19:00,,2016-08-09 12:19:00
1408,O+,2018-03-07 20:28:00,2018-04-18 20:28:00,handed_over,6826.0,2018-03-12 20:28:00,,2018-03-07 19:28:00
1409,B-,2016-05-30 17:20:00,2016-07-11 17:20:00,available,,,,2016-05-30 15:20:00
1410,O+,2016-04-21 10:09:00,2016-06-02 10:09:00,available,,,,2016-04-21 10:09:00
1411,A+,2025-01-17 11:29:00,2025-02-28 11:29:00,available,,,,2025-01-17 10:29:00
1412,A+,2018-06-11 18:32:00,2018-07-23 18:32:00,handed_over,3054.0,2018-06-20 18:32:00,,2018-06-11 18:32:00
1413,A-,2019-11-26 13:21:00,2020-01-07 13:21:00,handed_over,1995.0,2019-11-29 13:21:00,,2019-11-26 13:21:00
1414,A+,2025-04-14 20:00:00,2025-05-26 20:00:00,handed_over,7485.0,2025-04-20 20:00:00,,2025-04-14 20:00:00
1415,B+,2017-05-11 10:51:00,2017-06-22 10:51:00,handed_over,9975.0,2017-05-13 10:51:00,,2017-05-11 10:51:00
1416,O+,2021-03-30 14:35:00,2021-05-11 14:35:00,available,,,,2021-03-30 14:35:00
1417,A+,2016-10-29 21:21:00,2016-12-10 21:21:00,disposed,,,2016-12-08 21:21:00,2016-10-29 20:21:00
1418,A+,2024-06-30 13:53:00,2024-08-11 13:53:00,handed_over,9955.0,2024-07-03 13:53:00,,2024-06-30 13:53:00
1419,B+,2017-11-03 08:58:00,2017-12-15 08:58:00,available,,,,2017-11-03 07:58:00
1420,O+,2022-05-15 10:54:00,2022-06-26 10:54:00,handed_over,4296.0,2022-05-19 10:54:00,,2022-05-15 10:54:00
1421,B+,2024-05-31 01:37:00,2024-07-12 01:37:00,handed_over,4277.0,2024-06-06 01:37:00,,2024-05-30 23:37:00
1422,B+,2024-05-16 19:45:00,2024-06-27 19:45:00,available,,,,2024-05-16 18:45:00
1423,A+,2022-08-24 02:38:00,2022-10-05 02:38:00,handed_over,6287.0,2022-08-25 02:38:00,,2022-08-24 00:38:00
1424,A+,2016-10-11 22:36:00,2016-11-22 22:36:00,disposed,,,2016-11-20 22:36:00,2016-10-11 20:36:00
1425,O-,2021-11-30 03:22:00,2022-01-11 03:22:00,available,,,,2021-11-30 03:22:00
1426,O-,2017-06-11 15:30:00,2017-07-23 15:30:00,handed_over,6253.0,2017-06-17 15:30:00,,2017-06-11 15:30:00
1427,A+,2016-06-10 17:00:00,2016-07-22 17:00:00,available,,,,2016-06-10 17:00:00
1428,O-,2017-12-22 07:42:00,2018-02-02 07:42:00,disposed,,,2018-02-02 07:42:00,2017-12-22 07:42:00
1429,AB+,2022-12-26 14:47:00,2023-02-06 14:47:00,available,,,,2022-12-26 14:47:00
1430,O+,2017-12-21 11:09:00,2018-02-01 11:09:00,available,,,,2017-12-21 09:09:00
1431,B+,2025-11-12 05:07:00,2025-12-24 05:07:00,handed_over,9048.0,2025-11-16 05:07:00,,2025-11-12 03:07:00
1432,B+,2021-05-18 01:31:00,2021-06-29 01:31:00,available,,,,2021-05-18 01:31:00
1433,B+,2023-07-01 21:41:00,2023-08-12 21:41:00,available,,,,2023-07-01 21:41:00
1434,AB+,2020-11-30 11:49:00,2021-01-11 11:49:00,available,,,,2020-11-30 10:49:00
1435,A+,2025-07-26 19:23:00,2025-09-06 19:23:00,available,,,,2025-07-26 18:23:00
1436,A+,2019-05-24 22:25:00,2019-07-05 22:25:00,available,,,,2019-05-24 20:25:00
1437,B+,2019-07-28 03:06:00,2019-09-08 03:06:00,disposed,,,2019-09-07 03:06:00,2019-07-28 01:06:00
1438,AB-,2018-08-27 14:11:00,2018-10-08 14:11:00,disposed,,,2018-10-05 14:11:00,2018-08-27 12:11:00
1439,A+,2017-03-09 15:04:00,2017-04-20 15:04:00,handed_over,5902.0,2017-03-17 15:04:00,,2017-03-09 15:04:00
1440,AB+,2019-09-24 03:05:00,2019-11-05 03:05:00,handed_over,4992.0,2019-10-03 03:05:00,,2019-09-24 01:05:00
1441,O-,2019-07-29 16:38:00,2019-09-09 16:38:00,handed_over,8338.0,2019-08-06 16:38:00,,2019-07-29 14:38:00
1442,A+,2019-04-21 06:08:00,2019-06-02 06:08:00,available,,,,2019-04-21 04:08:00
1443,AB+,2025-12-07 19:13:00,2026-01-18 19:13:00,available,,,,2025-12-07 18:13:00
1444,B+,2023-04-25 22:08:00,2023-06-06 22:08:00,handed_over,7211.0,2023-05-03 22:08:00,,2023-04-25 20:08:00
1445,O+,2017-06-10 04:49:00,2017-07-22 04:49:00,available,,,,2017-06-10 02:49:00
1446,A+,2017-09-30 20:19:00,2017-11-11 20:19:00,handed_over,5192.0,2017-10-02 20:19:00,,2017-09-30 19:19:00
1447,AB+,2016-03-12 14:20:00,2016-04-23 14:20:00,handed_over,1615.0,2016-03-14 14:20:00,,2016-03-12 12:20:00
1448,O+,2020-09-16 08:18:00,2020-10-28 08:18:00,handed_over,1656.0,2020-09-22 08:18:00,,2020-09-16 08:18:00
1449,O+,2016-08-08 21:05:00,2016-09-19 21:05:00,disposed,,,2016-09-16 21:05:00,2016-08-08 20:05:00
1450,AB+,2025-02-13 10:28:00,2025-03-27 10:28:00,handed_over,7056.0,2025-02-18 10:28:00,,2025-02-13 08:28:00
1451,B+,2016-02-11 02:00:00,2016-03-24 02:00:00,disposed,,,2016-03-24 02:00:00,2016-02-11 01:00:00
1452,AB+,2022-12-14 22:14:00,2023-01-25 22:14:00,handed_over,6920.0,2022-12-20 22:14:00,,2022-12-14 20:14:00
1453,O+,2024-07-15 20:45:00,2024-08-26 20:45:00,available,,,,2024-07-15 18:45:00
1454,B-,2024-07-26 06:16:00,2024-09-06 06:16:00,handed_over,9361.0,2024-08-04 06:16:00,,2024-07-26 05:16:00
1455,A+,2019-06-25 18:38:00,2019-08-06 18:38:00,handed_over,2146.0,2019-07-02 18:38:00,,2019-06-25 18:38:00
1456,O+,2019-06-29 02:29:00,2019-08-10 02:29:00,handed_over,4213.0,2019-07-04 02:29:00,,2019-06-29 01:29:00
1457,AB+,2020-12-31 17:51:00,2021-02-11 17:51:00,handed_over,4774.0,2021-01-07 17:51:00,,2020-12-31 17:51:00
1458,AB+,2017-01-08 13:34:00,2017-02-19 13:34:00,available,,,,2017-01-08 13:34:00
1459,A+,2016-06-04 06:38:00,2016-07-16 06:38:00,disposed,,,2016-07-16 06:38:00,2016-06-04 05:38:00
1460,AB+,2022-07-26 04:34:00,2022-09-06 04:34:00,disposed,,,2022-09-03 04:34:00,2022-07-26 02:34:00
1461,B+,2019-06-19 14:51:00,2019-07-31 14:51:00,handed_over,3238.0,2019-06-27 14:51:00,,2019-06-19 14:51:00
1462,AB+,2017-10-15 03:26:00,2017-11-26 03:26:00,available,,,,2017-10-15 02:26:00
1463,A+,2020-08-14 07:28:00,2020-09-25 07:28:00,disposed,,,2020-09-24 07:28:00,2020-08-14 05:28:00
1464,AB+,2023-11-08 12:21:00,2023-12-20 12:21:00,handed_over,5700.0,2023-11-09 12:21:00,,2023-11-08 10:21:00
1465,O-,2019-07-18 16:04:00,2019-08-29 16:04:00,available,,,,2019-07-18 14:04:00
1466,A+,2019-02-13 03:10:00,2019-03-27 03:10:00,handed_over,8334.0,2019-02-20 03:10:00,,2019-02-13 02:10:00
1467,O-,2021-04-21 09:48:00,2021-06-02 09:48:00,handed_over,4253.0,2021-04-25 09:48:00,,2021-04-21 08:48:00
1468,B+,2016-01-30 14:05:00,2016-03-12 14:05:00,available,,,,2016-01-30 12:05:00
1469,O+,2024-03-15 15:46:00,2024-04-26 15:46:00,handed_over,5422.0,2024-03-20 15:46:00,,2024-03-15 13:46:00
1470,O+,2023-12-29 08:42:00,2024-02-09 08:42:00,handed_over,6497.0,2023-12-31 08:42:00,,2023-12-29 06:42:00
1471,B-,2022-08-23 01:26:00,2022-10-04 01:26:00,handed_over,4854.0,2022-08-28 01:26:00,,2022-08-22 23:26:00
1472,O+,2016-09-25 03:26:00,2016-11-06 03:26:00,available,,,,2016-09-25 02:26:00
1473,O+,2024-08-10 04:50:00,2024-09-21 04:50:00,available,,,,2024-08-10 02:50:00
1474,B+,2017-08-20 02:29:00,2017-10-01 02:29:00,available,,,,2017-08-20 02:29:00
1475,B+,2019-03-18 02:05:00,2019-04-29 02:05:00,available,,,,2019-03-18 02:05:00
1476,AB+,2021-07-04 09:36:00,2021-08-15 09:36:00,available,,,,2021-07-04 08:36:00
1477,O+,2020-09-21 02:21:00,2020-11-02 02:21:00,handed_over,6345.0,2020-09-30 02:21:00,,2020-09-21 02:21:00
1478,O+,2019-05-24 06:53:00,2019-07-05 06:53:00,available,,,,2019-05-24 06:53:00
1479,O+,2024-03-25 17:31:00,2024-05-06 17:31:00,available,,,,2024-03-25 17:31:00
1480,B+,2022-09-28 22:39:00,2022-11-09 22:39:00,available,,,,2022-09-28 21:39:00
1481,O+,2019-03-30 03:23:00,2019-05-11 03:23:00,available,,,,2019-03-30 03:23:00
1482,A+,2021-11-12 06:45:00,2021-12-24 06:45:00,handed_over,5377.0,2021-11-13 06:45:00,,2021-11-12 04:45:00
1483,B+,2024-04-08 09:22:00,2024-05-20 09:22:00,handed_over,3690.0,2024-04-11 09:22:00,,2024-04-08 09:22:00
1484,A+,2020-01-29 00:35:00,2020-03-11 00:35:00,available,,,,2020-01-29 00:35:00
1485,B+,2017-02-15 15:15:00,2017-03-29 15:15:00,available,,,,2017-02-15 15:15:00
1486,B+,2018-11-07 07:41:00,2018-12-19 07:41:00,handed_over,3262.0,2018-11-11 07:41:00,,2018-11-07 05:41:00
1487,B+,2025-09-05 22:55:00,2025-10-17 22:55:00,available,,,,2025-09-05 21:55:00
1488,AB+,2023-11-30 05:00:00,2024-01-11 05:00:00,disposed,,,2024-01-10 05:00:00,2023-11-30 04:00:00
1489,B+,2017-01-15 11:56:00,2017-02-26 11:56:00,handed_over,2234.0,2017-01-24 11:56:00,,2017-01-15 11:56:00
1490,B+,2018-03-16 12:57:00,2018-04-27 12:57:00,available,,,,2018-03-16 10:57:00
1491,A+,2018-04-28 00:31:00,2018-06-09 00:31:00,handed_over,2510.0,2018-04-30 00:31:00,,2018-04-28 00:31:00
1492,B+,2021-04-11 21:39:00,2021-05-23 21:39:00,handed_over,1574.0,2021-04-18 21:39:00,,2021-04-11 20:39:00
1493,A+,2024-11-29 10:45:00,2025-01-10 10:45:00,available,,,,2024-11-29 09:45:00
1494,A+,2021-10-22 14:38:00,2021-12-03 14:38:00,available,,,,2021-10-22 12:38:00
1495,AB+,2023-12-28 09:35:00,2024-02-08 09:35:00,handed_over,9894.0,2024-01-06 09:35:00,,2023-12-28 07:35:00
1496,AB+,2017-04-17 17:58:00,2017-05-29 17:58:00,disposed,,,2017-05-25 17:58:00,2017-04-17 16:58:00
1497,AB+,2019-08-29 09:18:00,2019-10-10 09:18:00,available,,,,2019-08-29 08:18:00
1498,B+,2022-04-04 12:14:00,2022-05-16 12:14:00,handed_over,3599.0,2022-04-08 12:14:00,,2022-04-04 11:14:00
1499,B+,2017-04-08 01:28:00,2017-05-20 01:28:00,available,,,,2017-04-08 01:28:00
1500,O+,2021-06-10 20:49:00,2021-07-22 20:49:00,handed_over,3601.0,2021-06-15 20:49:00,,2021-06-10 19:49:00
1501,B+,2016-10-11 16:09:00,2016-11-22 16:09:00,handed_over,9643.0,2016-10-15 16:09:00,,2016-10-11 15:09:00
1502,B+,2020-08-17 20:40:00,2020-09-28 20:40:00,handed_over,2527.0,2020-08-24 20:40:00,,2020-08-17 18:40:00
1503,A+,2024-02-06 11:30:00,2024-03-19 11:30:00,handed_over,1816.0,2024-02-14 11:30:00,,2024-02-06 10:30:00
1504,B+,2018-04-07 08:45:00,2018-05-19 08:45:00,available,,,,2018-04-07 07:45:00
1505,B+,2022-08-24 05:50:00,2022-10-05 05:50:00,handed_over,6206.0,2022-09-01 05:50:00,,2022-08-24 03:50:00
1506,B+,2022-10-03 19:16:00,2022-11-14 19:16:00,available,,,,2022-10-03 18:16:00
1507,B-,2023-11-06 02:13:00,2023-12-18 02:13:00,handed_over,3464.0,2023-11-09 02:13:00,,2023-11-06 00:13:00
1508,B+,2021-05-22 12:40:00,2021-07-03 12:40:00,disposed,,,2021-07-03 12:40:00,2021-05-22 10:40:00
1509,AB+,2017-12-31 00:56:00,2018-02-11 00:56:00,handed_over,2297.0,2018-01-02 00:56:00,,2017-12-30 22:56:00
1510,O+,2022-01-01 15:49:00,2022-02-12 15:49:00,available,,,,2022-01-01 13:49:00
1511,O+,2024-06-12 21:54:00,2024-07-24 21:54:00,handed_over,3836.0,2024-06-18 21:54:00,,2024-06-12 19:54:00
1512,AB-,2022-02-12 16:02:00,2022-03-26 16:02:00,handed_over,5072.0,2022-02-13 16:02:00,,2022-02-12 14:02:00
1513,O-,2018-05-15 07:24:00,2018-06-26 07:24:00,disposed,,,2018-06-25 07:24:00,2018-05-15 05:24:00
1514,A+,2018-08-19 01:25:00,2018-09-30 01:25:00,available,,,,2018-08-19 00:25:00
1515,A+,2025-05-15 08:29:00,2025-06-26 08:29:00,handed_over,4187.0,2025-05-24 08:29:00,,2025-05-15 08:29:00
1516,A+,2021-11-01 20:28:00,2021-12-13 20:28:00,available,,,,2021-11-01 19:28:00
1517,AB+,2021-08-04 05:57:00,2021-09-15 05:57:00,available,,,,2021-08-04 03:57:00
1518,O+,2022-01-28 08:38:00,2022-03-11 08:38:00,available,,,,2022-01-28 06:38:00
1519,A+,2017-12-02 11:25:00,2018-01-13 11:25:00,available,,,,2017-12-02 10:25:00
1520,O+,2023-02-09 15:36:00,2023-03-23 15:36:00,available,,,,2023-02-09 15:36:00
1521,A+,2022-07-07 23:25:00,2022-08-18 23:25:00,available,,,,2022-07-07 22:25:00
1522,O+,2025-11-12 08:22:00,2025-12-24 08:22:00,available,,,,2025-11-12 07:22:00
1523,B+,2024-06-27 18:19:00,2024-08-08 18:19:00,handed_over,4265.0,2024-07-04 18:19:00,,2024-06-27 17:19:00
1524,A+,2025-09-12 10:26:00,2025-10-24 10:26:00,handed_over,7294.0,2025-09-20 10:26:00,,2025-09-12 10:26:00
1525,B+,2018-05-11 20:43:00,2018-06-22 20:43:00,disposed,,,2018-06-19 20:43:00,2018-05-11 18:43:00
1526,A-,2020-08-25 16:06:00,2020-10-06 16:06:00,handed_over,6438.0,2020-09-01 16:06:00,,2020-08-25 16:06:00
1527,A-,2020-08-12 09:22:00,2020-09-23 09:22:00,disposed,,,2020-09-20 09:22:00,2020-08-12 08:22:00
1528,B+,2019-11-23 01:12:00,2020-01-04 01:12:00,handed_over,9431.0,2019-11-28 01:12:00,,2019-11-23 00:12:00
1529,O+,2017-05-22 03:17:00,2017-07-03 03:17:00,available,,,,2017-05-22 03:17:00
1530,B+,2023-11-11 22:32:00,2023-12-23 22:32:00,handed_over,5993.0,2023-11-16 22:32:00,,2023-11-11 22:32:00
1531,B+,2019-01-26 01:35:00,2019-03-09 01:35:00,handed_over,5760.0,2019-02-02 01:35:00,,2019-01-25 23:35:00
1532,AB+,2020-10-28 16:27:00,2020-12-09 16:27:00,handed_over,1422.0,2020-11-04 16:27:00,,2020-10-28 14:27:00
1533,AB-,2023-09-30 01:47:00,2023-11-11 01:47:00,disposed,,,2023-11-09 01:47:00,2023-09-30 01:47:00
1534,A-,2021-02-09 12:32:00,2021-03-23 12:32:00,handed_over,8908.0,2021-02-11 12:32:00,,2021-02-09 10:32:00
1535,B+,2019-11-01 22:01:00,2019-12-13 22:01:00,handed_over,7081.0,2019-11-03 22:01:00,,2019-11-01 21:01:00
1536,A+,2018-09-20 20:28:00,2018-11-01 20:28:00,disposed,,,2018-10-31 20:28:00,2018-09-20 20:28:00
1537,A+,2021-06-10 11:25:00,2021-07-22 11:25:00,handed_over,4220.0,2021-06-17 11:25:00,,2021-06-10 09:25:00
1538,AB+,2025-10-17 02:19:00,2025-11-28 02:19:00,available,,,,2025-10-17 01:19:00
1539,A+,2021-06-16 19:17:00,2021-07-28 19:17:00,handed_over,5510.0,2021-06-21 19:17:00,,2021-06-16 19:17:00
1540,B+,2019-04-19 20:52:00,2019-05-31 20:52:00,handed_over,3839.0,2019-04-21 20:52:00,,2019-04-19 18:52:00
1541,AB-,2020-12-23 09:00:00,2021-02-03 09:00:00,handed_over,3864.0,2020-12-24 09:00:00,,2020-12-23 08:00:00
1542,A+,2022-04-28 10:33:00,2022-06-09 10:33:00,disposed,,,2022-06-05 10:33:00,2022-04-28 10:33:00
1543,B-,2025-09-28 19:52:00,2025-11-09 19:52:00,available,,,,2025-09-28 17:52:00
1544,A-,2017-12-25 20:17:00,2018-02-05 20:17:00,handed_over,6369.0,2018-01-03 20:17:00,,2017-12-25 19:17:00
1545,O-,2016-01-21 18:03:00,2016-03-03 18:03:00,disposed,,,2016-02-28 18:03:00,2016-01-21 17:03:00
1546,B+,2025-04-27 17:51:00,2025-06-08 17:51:00,handed_over,2455.0,2025-05-05 17:51:00,,2025-04-27 16:51:00
1547,O+,2019-12-07 23:12:00,2020-01-18 23:12:00,available,,,,2019-12-07 22:12:00
1548,B-,2023-09-14 18:48:00,2023-10-26 18:48:00,available,,,,2023-09-14 18:48:00
1549,A+,2021-01-30 05:18:00,2021-03-13 05:18:00,handed_over,3363.0,2021-02-01 05:18:00,,2021-01-30 04:18:00
1550,AB+,2021-05-25 00:39:00,2021-07-06 00:39:00,available,,,,2021-05-25 00:39:00
1551,O-,2017-06-16 21:14:00,2017-07-28 21:14:00,disposed,,,2017-07-28 21:14:00,2017-06-16 21:14:00
1552,AB+,2021-09-28 06:47:00,2021-11-09 06:47:00,available,,,,2021-09-28 04:47:00
1553,O+,2025-09-28 16:03:00,2025-11-09 16:03:00,handed_over,4265.0,2025-09-30 16:03:00,,2025-09-28 16:03:00
1554,O+,2018-03-23 03:52:00,2018-05-04 03:52:00,available,,,,2018-03-23 02:52:00
1555,A+,2021-06-07 00:06:00,2021-07-19 00:06:00,handed_over,7962.0,2021-06-10 00:06:00,,2021-06-07 00:06:00
1556,A+,2017-12-13 00:15:00,2018-01-24 00:15:00,handed_over,6940.0,2017-12-17 00:15:00,,2017-12-13 00:15:00
1557,AB+,2020-08-08 21:46:00,2020-09-19 21:46:00,available,,,,2020-08-08 19:46:00
1558,B+,2024-10-10 01:08:00,2024-11-21 01:08:00,handed_over,5309.0,2024-10-19 01:08:00,,2024-10-10 01:08:00
1559,O+,2021-06-10 12:22:00,2021-07-22 12:22:00,available,,,,2021-06-10 10:22:00
1560,O+,2018-01-27 10:44:00,2018-03-10 10:44:00,handed_over,6212.0,2018-02-02 10:44:00,,2018-01-27 10:44:00
1561,B+,2016-06-19 18:07:00,2016-07-31 18:07:00,handed_over,4156.0,2016-06-22 18:07:00,,2016-06-19 16:07:00
1562,A+,2017-10-26 15:34:00,2017-12-07 15:34:00,available,,,,2017-10-26 15:34:00
